Offense,Defense,Week,Start xPts,End xPts
CIN,DEN,3,2.70,0.00
CIN,DEN,3,1.71,0.00
CIN,DEN,3,2.52,7.00
CIN,DEN,3,1.90,0.00
CIN,DEN,3,1.90,0.00
CIN,DEN,3,3.70,0.00
CIN,DEN,3,1.85,2.74
CIN,DEN,3,1.90,0.00
CIN,DEN,3,1.90,1.90
CIN,DEN,3,1.67,0.00
CLE,MIA,3,3.88,2.70
CLE,MIA,3,1.90,2.51
CLE,MIA,3,1.38,2.26
CLE,MIA,3,1.48,0.00
CLE,MIA,3,1.90,2.14
CLE,MIA,3,2.14,2.46
CLE,MIA,3,1.71,0.00
CLE,MIA,3,1.52,7.00
CLE,MIA,3,1.67,0.00
CLE,MIA,3,1.01,2.62
CLE,MIA,3,1.95,0.00
CLE,MIA,3,4.17,2.26
CLE,MIA,3,1.15,0.00
DAL,CHI,3,1.90,7.00
DAL,CHI,3,1.90,2.07
DAL,CHI,3,2.04,7.00
DAL,CHI,3,2.00,7.00
DAL,CHI,3,2.23,1.48
DAL,CHI,3,1.90,0.00
DAL,CHI,3,3.74,2.20
DAL,CHI,3,1.29,7.00
DAL,CHI,3,1.90,0.00
DAL,CHI,3,2.80,0.00
DEN,CIN,3,1.38,0.00
DEN,CIN,3,1.90,2.93
DEN,CIN,3,1.15,0.00
DEN,CIN,3,3.27,7.00
DEN,CIN,3,1.38,0.00
DEN,CIN,3,2.85,7.00
DEN,CIN,3,1.90,1.90
DEN,CIN,3,1.67,0.00
DEN,CIN,3,1.57,7.00
DEN,CIN,3,1.52,7.00
DEN,CIN,3,3.55,0.00
DEN,CIN,3,1.29,0.00
DET,GB,3,1.90,2.51
DET,GB,3,1.71,0.00
DET,GB,3,1.34,3.06
DET,GB,3,1.90,2.42
DET,GB,3,1.90,7.00
DET,GB,3,1.81,7.00
DET,GB,3,1.57,2.01
DET,GB,3,1.34,0.00
DET,GB,3,2.52,7.00
GB,DET,3,1.90,7.00
GB,DET,3,2.61,7.00
GB,DET,3,2.28,7.00
GB,DET,3,4.26,2.68
GB,DET,3,2.28,7.00
GB,DET,3,1.90,0.00
GB,DET,3,1.90,2.26
GB,DET,3,2.04,0.00
GB,DET,3,1.95,0.00
GB,DET,3,1.90,0.00
HOU,NE,3,1.90,0.00
HOU,NE,3,1.24,0.00
HOU,NE,3,1.90,2.55
HOU,NE,3,1.19,0.00
HOU,NE,3,1.19,0.00
HOU,NE,3,1.81,0.00
HOU,NE,3,1.67,0.00
HOU,NE,3,1.38,0.00
HOU,NE,3,1.90,0.00
HOU,NE,3,0.96,0.00
HOU,NE,3,0.91,0.00
IND,SD,3,1.76,2.62
IND,SD,3,1.43,7.00
IND,SD,3,2.09,2.09
IND,SD,3,1.90,2.76
IND,SD,3,2.52,3.83
IND,SD,3,1.90,0.00
IND,SD,3,1.90,7.00
IND,SD,3,2.23,0.00
IND,SD,3,1.90,0.00
IND,SD,3,1.52,7.00
IND,SD,3,3.37,0.00
JAC,BAL,3,1.19,0.00
JAC,BAL,3,2.14,0.00
JAC,BAL,3,2.14,0.00
JAC,BAL,3,1.76,2.80
JAC,BAL,3,1.95,0.00
JAC,BAL,3,3.70,7.00
JAC,BAL,3,1.76,7.00
JAC,BAL,3,1.90,0.00
JAC,BAL,3,1.62,0.00
JAC,BAL,3,3.60,2.07
JAC,BAL,3,3.98,2.69
JAC,BAL,3,4.07,1.87
JAC,BAL,3,1.90,-0.55
KC,NYJ,3,1.52,0.00
KC,NYJ,3,3.79,7.00
KC,NYJ,3,2.94,2.86
KC,NYJ,3,1.48,0.00
KC,NYJ,3,1.15,0.00
KC,NYJ,3,2.47,5.39
KC,NYJ,3,1.67,0.00
KC,NYJ,3,1.67,0.00
KC,NYJ,3,1.76,0.00
KC,NYJ,3,1.67,0.00
LA,TB,3,1.90,7.00
LA,TB,3,2.09,1.43
LA,TB,3,2.61,0.00
LA,TB,3,2.23,1.79
LA,TB,3,1.90,2.02
LA,TB,3,1.90,0.00
LA,TB,3,4.40,7.00
LA,TB,3,1.24,0.00
LA,TB,3,1.67,0.00
LA,TB,3,2.19,7.00
LA,TB,3,1.90,7.00
LA,TB,3,1.01,0.00
MIA,CLE,3,1.90,1.26
MIA,CLE,3,2.56,7.00
MIA,CLE,3,2.19,0.00
MIA,CLE,3,1.90,0.00
MIA,CLE,3,1.38,0.83
MIA,CLE,3,1.90,2.65
MIA,CLE,3,1.90,0.00
MIA,CLE,3,2.23,7.00
MIA,CLE,3,2.42,7.00
MIA,CLE,3,1.90,0.00
MIA,CLE,3,2.33,0.00
MIA,CLE,3,1.90,0.00
MIA,CLE,3,1.48,2.25
MIA,CLE,3,1.76,0.00
MIA,CLE,3,3.37,7.00
MIN,CAR,3,1.67,0.00
MIN,CAR,3,1.90,0.00
MIN,CAR,3,2.00,0.00
MIN,CAR,3,0.86,0.00
MIN,CAR,3,2.85,0.00
MIN,CAR,3,0.96,0.00
MIN,CAR,3,1.71,7.00
MIN,CAR,3,1.19,0.00
MIN,CAR,3,3.41,2.85
MIN,CAR,3,2.52,2.80
MIN,CAR,3,2.61,0.00
MIN,CAR,3,3.93,0.00
NE,HOU,3,2.19,0.00
NE,HOU,3,1.67,2.90
NE,HOU,3,4.40,7.00
NE,HOU,3,3.41,0.00
NE,HOU,3,1.57,0.00
NE,HOU,3,1.38,0.00
NE,HOU,3,1.76,2.89
NE,HOU,3,4.45,7.00
NE,HOU,3,1.48,0.00
NE,HOU,3,2.42,0.00
NE,HOU,3,3.22,7.00
NE,HOU,3,2.89,0.00
NE,HOU,3,3.37,0.00
NO,ATL,3,1.90,7.00
NO,ATL,3,1.90,0.00
NO,ATL,3,1.90,7.00
NO,ATL,3,1.90,0.00
NO,ATL,3,1.90,1.49
NO,ATL,3,1.90,7.00
NO,ATL,3,1.90,4.92
NO,ATL,3,1.90,7.00
NO,ATL,3,1.38,0.00
NYG,WAS,3,1.90,0.00
NYG,WAS,3,4.12,7.00
NYG,WAS,3,1.90,7.00
NYG,WAS,3,1.90,0.00
NYG,WAS,3,1.90,7.00
NYG,WAS,3,1.76,1.59
NYG,WAS,3,1.43,0.00
NYG,WAS,3,1.90,2.84
NYG,WAS,3,1.90,4.73
NYG,WAS,3,2.14,2.82
NYG,WAS,3,1.90,2.56
NYJ,KC,3,2.56,0.00
NYJ,KC,3,0.77,0.53
NYJ,KC,3,1.90,1.15
NYJ,KC,3,2.80,2.85
NYJ,KC,3,1.10,0.00
NYJ,KC,3,1.67,4.85
NYJ,KC,3,2.56,4.75
NYJ,KC,3,2.09,1.62
NYJ,KC,3,2.66,2.86
NYJ,KC,3,3.32,4.17
OAK,TEN,3,2.61,7.00
OAK,TEN,3,1.05,0.00
OAK,TEN,3,1.95,0.00
OAK,TEN,3,4.31,1.94
OAK,TEN,3,1.15,7.00
OAK,TEN,3,1.15,0.00
OAK,TEN,3,1.90,0.00
OAK,TEN,3,1.19,0.00
OAK,TEN,3,2.99,2.96
OAK,TEN,3,2.00,0.00
OAK,TEN,3,1.95,0.00
OAK,TEN,3,1.34,0.00
PHI,PIT,3,1.95,2.84
PHI,PIT,3,1.57,7.00
PHI,PIT,3,1.81,2.65
PHI,PIT,3,1.67,0.00
PHI,PIT,3,1.90,7.00
PHI,PIT,3,2.28,7.00
PHI,PIT,3,3.51,7.00
PHI,PIT,3,1.67,0.00
PHI,PIT,3,2.00,0.00
PHI,PIT,3,1.67,0.00
PIT,PHI,3,1.90,2.68
PIT,PHI,3,1.10,0.00
PIT,PHI,3,1.52,2.55
PIT,PHI,3,1.90,0.00
PIT,PHI,3,1.43,0.00
PIT,PHI,3,1.90,0.00
PIT,PHI,3,1.90,2.16
PIT,PHI,3,1.90,0.00
PIT,PHI,3,2.47,0.00
PIT,PHI,3,1.76,2.44
PIT,PHI,3,1.81,0.00
SD,IND,3,1.85,0.00
SD,IND,3,1.90,2.42
SD,IND,3,5.39,2.74
SD,IND,3,1.62,3.41
SD,IND,3,1.67,7.00
SD,IND,3,1.90,0.00
SD,IND,3,1.57,2.86
SD,IND,3,1.57,0.00
SD,IND,3,1.90,1.15
SD,IND,3,1.57,1.57
SEA,SF,3,1.90,7.00
SEA,SF,3,2.52,7.00
SEA,SF,3,1.67,0.00
SEA,SF,3,1.10,1.67
SEA,SF,3,2.00,7.00
SEA,SF,3,2.75,2.76
SEA,SF,3,1.95,0.00
SEA,SF,3,1.15,0.00
SEA,SF,3,4.21,2.78
SEA,SF,3,4.50,2.92
SEA,SF,3,2.70,7.00
SEA,SF,3,1.90,2.49
SEA,SF,3,2.56,0.00
SF,SEA,3,1.90,0.00
SF,SEA,3,2.14,0.00
SF,SEA,3,2.33,0.00
SF,SEA,3,4.03,2.92
SF,SEA,3,1.90,1.79
SF,SEA,3,1.90,0.00
SF,SEA,3,1.90,0.00
SF,SEA,3,2.66,0.00
SF,SEA,3,1.90,0.82
SF,SEA,3,1.90,0.00
SF,SEA,3,1.90,7.00
SF,SEA,3,3.22,7.00
TB,LA,3,1.90,0.00
TB,LA,3,1.10,0.00
TB,LA,3,1.90,7.00
TB,LA,3,3.41,7.00
TB,LA,3,1.57,2.00
TB,LA,3,1.90,0.00
TB,LA,3,1.90,0.00
TB,LA,3,2.09,0.00
TB,LA,3,2.33,2.51
TB,LA,3,2.14,3.77
TB,LA,3,1.90,7.00
TB,LA,3,1.90,7.00
TB,LA,3,2.80,0.00
TEN,OAK,3,1.90,2.74
TEN,OAK,3,1.90,0.00
TEN,OAK,3,1.90,0.00
TEN,OAK,3,1.48,-0.13
TEN,OAK,3,1.90,0.00
TEN,OAK,3,1.90,1.45
TEN,OAK,3,1.05,7.00
TEN,OAK,3,1.81,0.00
TEN,OAK,3,1.19,2.52
TEN,OAK,3,1.95,0.00
TEN,OAK,3,1.10,0.00
TEN,OAK,3,1.67,0.00
WAS,NYG,3,2.61,2.07
WAS,NYG,3,1.90,2.76
WAS,NYG,3,3.74,2.31
WAS,NYG,3,1.90,7.00
WAS,NYG,3,2.33,0.00
WAS,NYG,3,2.04,0.00
WAS,NYG,3,3.08,7.00
WAS,NYG,3,1.90,2.89
WAS,NYG,3,1.67,0.00
WAS,NYG,3,1.90,2.65
WAS,NYG,3,3.51,0.00
ARI,LA,4,1.90,0.00
ARI,LA,4,1.38,0.00
ARI,LA,4,1.90,2.89
ARI,LA,4,1.85,0.00
ARI,LA,4,3.32,3.88
ARI,LA,4,1.67,7.00
ARI,LA,4,2.99,3.63
ARI,LA,4,1.90,2.93
ARI,LA,4,2.56,3.22
ARI,LA,4,0.96,0.00
ARI,LA,4,1.43,1.96
ARI,LA,4,2.19,2.40
ATL,CAR,4,2.09,7.00
ATL,CAR,4,0.82,7.00
ATL,CAR,4,0.77,0.65
ATL,CAR,4,1.90,2.85
ATL,CAR,4,1.90,0.00
ATL,CAR,4,0.82,0.00
ATL,CAR,4,0.77,7.00
ATL,CAR,4,1.10,7.00
ATL,CAR,4,2.09,1.79
ATL,CAR,4,3.08,0.00
ATL,CAR,4,1.90,7.00
ATL,CAR,4,1.90,0.00
ATL,CAR,4,3.08,0.00
BAL,OAK,4,1.62,0.00
BAL,OAK,4,1.10,0.00
BAL,OAK,4,0.96,0.00
BAL,OAK,4,3.22,2.91
BAL,OAK,4,2.00,0.00
BAL,OAK,4,1.48,0.00
BAL,OAK,4,1.29,2.42
BAL,OAK,4,1.85,0.00
BAL,OAK,4,2.04,7.00
BAL,OAK,4,1.81,1.46
BAL,OAK,4,1.90,0.00
BAL,OAK,4,2.99,7.00
BAL,OAK,4,4.64,7.00
BAL,OAK,4,1.71,0.00
BUF,NE,4,2.37,7.00
BUF,NE,4,2.23,2.74
BUF,NE,4,0.96,2.46
BUF,NE,4,1.15,0.00
BUF,NE,4,1.90,0.00
BUF,NE,4,2.52,2.20
BUF,NE,4,2.14,2.37
BUF,NE,4,1.43,0.00
BUF,NE,4,1.71,0.00
CAR,ATL,4,1.90,0.00
CAR,ATL,4,1.62,0.00
CAR,ATL,4,1.90,0.00
CAR,ATL,4,1.90,1.72
CAR,ATL,4,1.95,0.00
CAR,ATL,4,1.90,0.00
CAR,ATL,4,1.90,0.00
CAR,ATL,4,2.47,7.00
CAR,ATL,4,1.01,7.00
CAR,ATL,4,1.90,7.00
CAR,ATL,4,1.85,1.85
CAR,ATL,4,1.90,1.56
CHI,DET,4,2.28,0.00
CHI,DET,4,1.52,7.00
CHI,DET,4,2.75,0.00
CHI,DET,4,1.24,0.00
CHI,DET,4,1.67,0.00
CHI,DET,4,2.14,2.01
CHI,DET,4,2.33,0.00
CHI,DET,4,1.90,7.00
CHI,DET,4,1.67,2.89
CHI,DET,4,1.38,0.00
CHI,DET,4,3.74,0.00
CIN,MIA,4,1.76,2.46
CIN,MIA,4,1.90,0.00
CIN,MIA,4,1.19,7.00
CIN,MIA,4,1.67,0.00
CIN,MIA,4,1.48,2.92
CIN,MIA,4,4.17,2.42
CIN,MIA,4,2.00,0.00
CIN,MIA,4,1.24,2.92
CIN,MIA,4,1.95,2.20
CIN,MIA,4,2.52,0.00
CIN,MIA,4,2.19,0.00
CIN,MIA,4,4.03,0.00
CLE,WAS,4,1.90,0.00
CLE,WAS,4,1.62,7.00
CLE,WAS,4,4.88,7.00
CLE,WAS,4,1.90,1.94
CLE,WAS,4,1.90,2.31
CLE,WAS,4,1.81,4.69
CLE,WAS,4,1.90,2.90
CLE,WAS,4,0.82,1.01
CLE,WAS,4,1.90,0.00
CLE,WAS,4,1.62,0.00
DAL,SF,4,2.19,2.20
DAL,SF,4,1.90,0.00
DAL,SF,4,1.90,0.00
DAL,SF,4,2.33,7.00
DAL,SF,4,2.70,7.00
DAL,SF,4,1.90,0.00
DAL,SF,4,1.76,7.00
DAL,SF,4,1.19,0.00
DAL,SF,4,2.33,2.92
DAL,SF,4,2.23,0.00
DEN,TB,4,4.92,7.00
DEN,TB,4,1.90,0.00
DEN,TB,4,1.52,0.00
DEN,TB,4,4.17,7.00
DEN,TB,4,1.52,0.00
DEN,TB,4,2.33,0.00
DEN,TB,4,2.28,2.62
DEN,TB,4,1.90,2.90
DEN,TB,4,1.90,0.00
DEN,TB,4,2.70,0.00
DEN,TB,4,1.67,7.00
DEN,TB,4,1.24,0.00
DEN,TB,4,4.03,0.00
DET,CHI,4,1.67,0.00
DET,CHI,4,1.48,0.00
DET,CHI,4,1.67,0.00
DET,CHI,4,2.33,0.00
DET,CHI,4,2.52,2.07
DET,CHI,4,2.61,3.64
DET,CHI,4,2.19,2.93
DET,CHI,4,1.19,0.00
DET,CHI,4,1.90,3.71
HOU,TEN,4,1.90,7.00
HOU,TEN,4,1.67,7.00
HOU,TEN,4,1.90,1.79
HOU,TEN,4,2.19,2.14
HOU,TEN,4,2.66,2.66
HOU,TEN,4,1.90,0.00
HOU,TEN,4,3.37,2.31
HOU,TEN,4,1.90,2.60
HOU,TEN,4,1.81,0.00
HOU,TEN,4,1.15,0.00
HOU,TEN,4,2.04,0.00
IND,JAC,4,1.90,0.00
IND,JAC,4,1.90,1.53
IND,JAC,4,2.42,1.79
IND,JAC,4,1.90,2.07
IND,JAC,4,1.90,0.00
IND,JAC,4,2.09,0.00
IND,JAC,4,1.90,7.00
IND,JAC,4,1.76,7.00
IND,JAC,4,1.90,7.00
IND,JAC,4,1.67,0.00
IND,JAC,4,1.57,0.00
JAC,IND,4,2.14,0.00
JAC,IND,4,4.31,7.00
JAC,IND,4,1.95,0.00
JAC,IND,4,1.90,7.00
JAC,IND,4,1.67,2.91
JAC,IND,4,2.09,2.26
JAC,IND,4,1.24,2.07
JAC,IND,4,1.57,0.00
JAC,IND,4,1.90,7.00
JAC,IND,4,1.57,0.00
JAC,IND,4,3.03,0.00
KC,PIT,4,1.76,0.00
KC,PIT,4,1.85,1.85
KC,PIT,4,1.29,1.95
KC,PIT,4,0.82,0.00
KC,PIT,4,2.04,0.00
KC,PIT,4,1.57,0.00
KC,PIT,4,1.90,2.07
KC,PIT,4,1.90,0.00
KC,PIT,4,1.52,0.00
KC,PIT,4,3.22,7.00
KC,PIT,4,2.14,0.00
KC,PIT,4,2.52,7.00
LA,ARI,4,2.47,0.00
LA,ARI,4,1.19,7.00
LA,ARI,4,1.90,2.84
LA,ARI,4,0.86,0.00
LA,ARI,4,1.67,0.00
LA,ARI,4,1.90,0.00
LA,ARI,4,1.71,3.41
LA,ARI,4,2.19,0.00
LA,ARI,4,1.90,0.00
LA,ARI,4,2.66,0.00
LA,ARI,4,4.55,7.00
LA,ARI,4,2.85,0.00
MIA,CIN,4,1.62,7.00
MIA,CIN,4,1.76,0.00
MIA,CIN,4,1.90,0.00
MIA,CIN,4,2.75,0.00
MIA,CIN,4,1.48,1.34
MIA,CIN,4,1.90,0.00
MIA,CIN,4,1.90,0.00
MIA,CIN,4,1.90,0.00
MIA,CIN,4,1.48,0.00
MIA,CIN,4,1.15,3.60
MIA,CIN,4,1.90,0.00
MIN,NYG,4,0.77,0.00
MIN,NYG,4,3.51,7.00
MIN,NYG,4,1.67,0.00
MIN,NYG,4,2.28,0.00
MIN,NYG,4,2.37,7.00
MIN,NYG,4,1.29,0.00
MIN,NYG,4,1.90,2.26
MIN,NYG,4,3.41,2.37
MIN,NYG,4,1.62,0.00
MIN,NYG,4,1.85,7.00
MIN,NYG,4,2.42,0.00
MIN,NYG,4,3.32,0.00
NE,BUF,4,1.15,0.00
NE,BUF,4,1.38,0.00
NE,BUF,4,1.90,0.00
NE,BUF,4,1.90,3.24
NE,BUF,4,1.67,0.00
NE,BUF,4,1.85,2.14
NE,BUF,4,2.47,0.00
NE,BUF,4,1.90,0.00
NE,BUF,4,1.85,0.00
NE,BUF,4,1.95,0.00
NO,SD,4,1.90,7.00
NO,SD,4,1.71,0.00
NO,SD,4,1.90,7.00
NO,SD,4,1.90,1.90
NO,SD,4,1.24,0.00
NO,SD,4,1.85,0.00
NO,SD,4,3.18,7.00
NO,SD,4,2.14,0.00
NO,SD,4,2.04,0.00
NO,SD,4,1.90,1.68
NO,SD,4,1.90,0.00
NO,SD,4,4.83,7.00
NO,SD,4,3.98,7.00
NO,SD,4,3.98,0.00
NYG,MIN,4,2.61,0.00
NYG,MIN,4,1.90,0.00
NYG,MIN,4,1.67,0.00
NYG,MIN,4,1.34,0.00
NYG,MIN,4,1.52,0.00
NYG,MIN,4,2.33,2.55
NYG,MIN,4,2.42,1.45
NYG,MIN,4,1.90,0.00
NYG,MIN,4,1.15,7.00
NYG,MIN,4,1.90,0.00
NYG,MIN,4,1.15,0.00
NYJ,SEA,4,1.76,2.74
NYJ,SEA,4,1.19,0.00
NYJ,SEA,4,1.90,0.00
NYJ,SEA,4,1.90,7.00
NYJ,SEA,4,1.10,0.00
NYJ,SEA,4,1.90,0.00
NYJ,SEA,4,2.42,2.94
NYJ,SEA,4,1.90,0.00
NYJ,SEA,4,1.15,1.15
NYJ,SEA,4,1.90,7.00
NYJ,SEA,4,1.34,1.49
OAK,BAL,4,2.09,0.00
OAK,BAL,4,2.19,0.00
OAK,BAL,4,1.90,0.00
OAK,BAL,4,5.39,7.00
OAK,BAL,4,2.37,0.00
OAK,BAL,4,1.67,7.00
OAK,BAL,4,2.75,0.00
OAK,BAL,4,1.90,0.00
OAK,BAL,4,1.81,0.00
OAK,BAL,4,1.90,0.00
OAK,BAL,4,4.07,7.00
OAK,BAL,4,2.04,0.00
OAK,BAL,4,1.90,0.41
OAK,BAL,4,2.33,7.00
OAK,BAL,4,3.08,0.00
PIT,KC,4,0.96,0.00
PIT,KC,4,3.93,7.00
PIT,KC,4,5.60,7.00
PIT,KC,4,3.55,7.00
PIT,KC,4,1.10,0.00
PIT,KC,4,1.67,7.00
PIT,KC,4,2.56,0.00
PIT,KC,4,1.90,7.00
PIT,KC,4,1.10,0.00
PIT,KC,4,0.86,0.00
PIT,KC,4,1.90,7.00
PIT,KC,4,1.95,0.00
PIT,KC,4,1.90,0.00
SD,NO,4,2.09,0.00
SD,NO,4,2.52,7.00
SD,NO,4,1.90,7.00
SD,NO,4,3.51,2.82
SD,NO,4,3.22,7.00
SD,NO,4,1.43,0.00
SD,NO,4,1.90,0.00
SD,NO,4,0.91,0.00
SD,NO,4,1.95,7.00
SD,NO,4,4.21,2.20
SD,NO,4,1.19,1.19
SD,NO,4,1.90,1.90
SD,NO,4,1.90,-1.30
SEA,NYJ,4,1.90,0.00
SEA,NYJ,4,1.10,7.00
SEA,NYJ,4,1.43,7.00
SEA,NYJ,4,2.14,0.00
SEA,NYJ,4,1.76,0.00
SEA,NYJ,4,2.85,2.78
SEA,NYJ,4,1.15,0.00
SEA,NYJ,4,2.56,7.00
SEA,NYJ,4,1.90,0.00
SEA,NYJ,4,4.50,1.79
SEA,NYJ,4,2.94,0.00
SEA,NYJ,4,2.99,0.00
SF,DAL,4,2.47,7.00
SF,DAL,4,1.67,7.00
SF,DAL,4,1.01,0.00
SF,DAL,4,1.90,0.00
SF,DAL,4,2.09,0.00
SF,DAL,4,1.90,2.68
SF,DAL,4,1.67,0.00
SF,DAL,4,1.76,0.00
SF,DAL,4,2.85,2.85
SF,DAL,4,1.90,0.00
TB,DEN,4,1.90,1.03
TB,DEN,4,1.90,7.00
TB,DEN,4,1.34,0.00
TB,DEN,4,2.04,0.75
TB,DEN,4,1.52,0.00
TB,DEN,4,3.08,3.45
TB,DEN,4,1.71,0.00
TB,DEN,4,1.90,0.00
TB,DEN,4,1.90,0.00
TB,DEN,4,1.05,0.00
TB,DEN,4,1.48,0.00
TB,DEN,4,1.90,0.00
TB,DEN,4,1.62,0.00
TEN,HOU,4,1.67,0.00
TEN,HOU,4,2.04,2.14
TEN,HOU,4,1.76,7.00
TEN,HOU,4,2.52,3.03
TEN,HOU,4,3.60,7.00
TEN,HOU,4,1.29,0.00
TEN,HOU,4,2.61,0.00
TEN,HOU,4,2.28,2.88
TEN,HOU,4,1.76,0.00
TEN,HOU,4,1.81,0.00
TEN,HOU,4,2.28,0.00
TEN,HOU,4,2.70,0.00
TEN,HOU,4,1.90,0.00
WAS,CLE,4,1.90,7.00
WAS,CLE,4,1.67,7.00
WAS,CLE,4,1.90,1.90
WAS,CLE,4,2.47,2.07
WAS,CLE,4,1.90,0.00
WAS,CLE,4,1.15,7.00
WAS,CLE,4,2.75,0.00
WAS,CLE,4,3.60,7.00
WAS,CLE,4,2.70,0.00
ARI,SF,5,2.75,0.00
ARI,SF,5,2.52,0.00
ARI,SF,5,1.05,0.00
ARI,SF,5,1.85,0.00
ARI,SF,5,2.00,0.00
ARI,SF,5,1.85,0.00
ARI,SF,5,4.45,7.00
ARI,SF,5,2.75,0.00
ARI,SF,5,4.78,7.00
ARI,SF,5,2.09,7.00
ARI,SF,5,1.90,0.00
ARI,SF,5,4.31,2.68
ARI,SF,5,1.85,7.00
ARI,SF,5,3.41,0.00
ARI,SF,5,1.52,0.00
ATL,DEN,5,1.90,7.00
ATL,DEN,5,2.04,2.26
ATL,DEN,5,2.47,0.00
ATL,DEN,5,1.71,0.00
ATL,DEN,5,1.10,2.76
ATL,DEN,5,1.67,0.00
ATL,DEN,5,3.46,7.00
ATL,DEN,5,1.67,0.70
ATL,DEN,5,1.90,2.89
ATL,DEN,5,3.65,0.00
ATL,DEN,5,3.37,0.00
BAL,WAS,5,1.90,7.00
BAL,WAS,5,2.09,0.00
BAL,WAS,5,1.48,2.80
BAL,WAS,5,1.67,0.00
BAL,WAS,5,4.73,0.00
BAL,WAS,5,1.67,0.00
BAL,WAS,5,2.89,0.00
BAL,WAS,5,1.67,0.00
BAL,WAS,5,1.90,0.00
BAL,WAS,5,1.90,0.00
BAL,WAS,5,0.96,0.00
BAL,WAS,5,1.10,0.00
BAL,WAS,5,1.52,0.00
BUF,LA,5,1.85,7.00
BUF,LA,5,2.47,7.00
BUF,LA,5,1.24,0.00
BUF,LA,5,1.19,0.00
BUF,LA,5,1.90,2.91
BUF,LA,5,1.76,0.00
BUF,LA,5,1.76,0.00
BUF,LA,5,2.47,0.00
BUF,LA,5,1.90,0.00
BUF,LA,5,4.26,7.00
BUF,LA,5,4.78,0.00
CAR,TB,5,1.90,0.00
CAR,TB,5,1.19,0.00
CAR,TB,5,1.81,2.70
CAR,TB,5,1.48,2.42
CAR,TB,5,1.90,7.00
CAR,TB,5,2.23,7.00
CAR,TB,5,1.90,0.00
CAR,TB,5,2.09,2.42
CAR,TB,5,1.57,5.92
CAR,TB,5,2.42,0.00
CHI,IND,5,2.23,2.71
CHI,IND,5,1.90,0.00
CHI,IND,5,1.90,2.07
CHI,IND,5,1.90,7.00
CHI,IND,5,1.90,0.00
CHI,IND,5,1.67,0.00
CHI,IND,5,1.90,2.07
CHI,IND,5,1.48,2.90
CHI,IND,5,0.91,7.00
CHI,IND,5,1.43,1.43
CHI,IND,5,1.90,0.00
CIN,DAL,5,1.19,0.00
CIN,DAL,5,1.52,0.00
CIN,DAL,5,1.90,0.00
CIN,DAL,5,1.43,0.00
CIN,DAL,5,1.90,2.01
CIN,DAL,5,1.67,0.00
CIN,DAL,5,2.66,7.00
CIN,DAL,5,1.81,7.00
CLE,NE,5,2.00,0.00
CLE,NE,5,1.90,7.00
CLE,NE,5,1.29,-2.00
CLE,NE,5,1.90,0.00
CLE,NE,5,0.82,0.00
CLE,NE,5,1.67,0.00
CLE,NE,5,2.61,0.00
CLE,NE,5,1.85,1.67
CLE,NE,5,1.67,0.00
CLE,NE,5,1.67,7.00
CLE,NE,5,1.52,0.00
CLE,NE,5,1.38,0.00
CLE,NE,5,1.81,0.00
DAL,CIN,5,2.42,7.00
DAL,CIN,5,1.24,7.00
DAL,CIN,5,1.67,7.00
DAL,CIN,5,1.76,0.00
DAL,CIN,5,1.34,0.00
DAL,CIN,5,2.61,7.00
DAL,CIN,5,1.67,3.42
DAL,CIN,5,1.67,0.00
DAL,CIN,5,3.27,0.00
DEN,ATL,5,1.90,0.00
DEN,ATL,5,1.90,0.00
DEN,ATL,5,2.75,2.71
DEN,ATL,5,1.67,0.00
DEN,ATL,5,1.48,0.00
DEN,ATL,5,1.62,0.00
DEN,ATL,5,0.77,0.77
DEN,ATL,5,1.90,0.00
DEN,ATL,5,3.08,2.26
DEN,ATL,5,1.76,7.00
DEN,ATL,5,2.09,2.31
DET,PHI,5,1.90,7.00
DET,PHI,5,1.67,7.00
DET,PHI,5,1.90,7.00
DET,PHI,5,1.57,-0.17
DET,PHI,5,1.48,0.00
DET,PHI,5,2.99,0.00
DET,PHI,5,1.90,0.00
DET,PHI,5,3.32,2.84
DET,PHI,5,2.33,0.00
GB,NYG,5,1.90,7.00
GB,NYG,5,1.10,3.39
GB,NYG,5,2.23,0.00
GB,NYG,5,1.67,7.00
GB,NYG,5,1.38,1.27
GB,NYG,5,1.90,0.00
GB,NYG,5,3.98,2.37
GB,NYG,5,1.48,0.00
GB,NYG,5,1.90,0.00
GB,NYG,5,1.67,2.76
GB,NYG,5,1.67,2.89
GB,NYG,5,2.37,0.00
HOU,MIN,5,1.52,0.00
HOU,MIN,5,1.90,0.00
HOU,MIN,5,3.65,1.94
HOU,MIN,5,1.71,0.00
HOU,MIN,5,1.90,2.62
HOU,MIN,5,2.89,2.82
HOU,MIN,5,2.19,0.00
HOU,MIN,5,1.90,0.72
HOU,MIN,5,1.15,0.00
HOU,MIN,5,1.90,0.00
HOU,MIN,5,1.90,7.00
IND,CHI,5,1.62,1.72
IND,CHI,5,1.67,7.00
IND,CHI,5,2.52,1.79
IND,CHI,5,1.90,2.88
IND,CHI,5,1.90,0.00
IND,CHI,5,2.23,2.51
IND,CHI,5,2.56,0.00
IND,CHI,5,1.90,0.00
IND,CHI,5,1.57,7.00
IND,CHI,5,4.07,2.26
IND,CHI,5,2.04,0.00
LA,BUF,5,1.71,2.65
LA,BUF,5,1.90,2.43
LA,BUF,5,1.71,0.00
